"No.","Time","Source","Destination","Protocol","Length","Info"
"243","0.526025327","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"244","0.526043198","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"245","0.526182498","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=11652 Win=9617 Len=0 TSval=2474323524 TSecr=519147068"
"246","0.535111178","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"247","0.535124360","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"248","0.535129483","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"249","0.535133845","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"250","0.535138028","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"251","0.535272917","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=11858 Win=9617 Len=0 TSval=2474323533 TSecr=519147068"
"252","0.543987015","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"253","0.544005672","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"254","0.544014625","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"255","0.544021007","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"256","0.544171422","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=12044 Win=9617 Len=0 TSval=2474323542 TSecr=519147078"
"257","0.553078570","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"258","0.553097932","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"259","0.553107514","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"260","0.553294632","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=12202 Win=9617 Len=0 TSval=2474323551 TSecr=519147098"
"261","0.562256548","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"262","0.562279839","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"263","0.562291766","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"264","0.562301800","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"265","0.564959707","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=12551 Win=9617 Len=0 TSval=2474323563 TSecr=519147098"
"266","0.571351144","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"267","0.580559597","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"268","0.580631975","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=12645 Win=9617 Len=0 TSval=2474323578 TSecr=519147116"
"269","0.589200826","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"270","0.589274163","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"271","0.589286327","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"272","0.589343699","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=12799 Win=9617 Len=0 TSval=2474323587 TSecr=519147119"
"273","0.598686969","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"274","0.598717254","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"275","0.598729256","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"276","0.598742023","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13095 Win=9617 Len=0 TSval=2474323596 TSecr=519147137"
"277","0.598743063","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"278","0.598757494","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"279","0.598793037","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"280","0.598817676","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13286 Win=9617 Len=0 TSval=2474323596 TSecr=519147137"
"281","0.602549516","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"282","0.603500905","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"283","0.603545257","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13339 Win=9617 Len=0 TSval=2474323601 TSecr=519147148"
"284","0.615309317","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"285","0.615332764","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"286","0.615341955","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"287","0.615358337","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13496 Win=9617 Len=0 TSval=2474323613 TSecr=519147158"
"288","0.624102140","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"289","0.624129894","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"290","0.624151863","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13545 Win=9617 Len=0 TSval=2474323622 TSecr=519147168"
"291","0.642822575","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"292","0.642890901","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"293","0.642914679","10.76.105.1","10.244.105.1","MAVLink 2.0","87","HEARTBEAT"
"294","0.642935911","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"295","0.642954536","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"296","0.642973748","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"297","0.642983345","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=13932 Win=9617 Len=0 TSval=2474323641 TSecr=519147171"
"298","0.642993781","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"299","0.643014484","10.76.105.1","10.244.105.1","MAVLink 2.0","127","BATTERY_STATUS"
"300","0.643080240","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"301","0.643101711","10.76.105.1","10.244.105.1","MAVLink 2.0","80","EXTENDED_SYS_STATE"
"302","0.643120976","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"303","0.643139168","10.76.105.1","10.244.105.1","MAVLink 2.0","88","PING"
"304","0.643156711","10.76.105.1","10.244.105.1","MAVLink 2.0","109","SYS_STATUS"
"305","0.643174944","10.76.105.1","10.244.105.1","MAVLink 2.0","89","SYSTEM_TIME"
"306","0.643303698","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=1 Ack=14305 Win=9617 Len=0 TSval=2474323641 TSecr=519147178"
"307","0.643611572","10.244.105.1","10.76.105.1","MAVLink 2.0","92","PING"
"308","0.651582008","10.76.105.1","10.244.105.1","MAVLink 2.0","98","VIBRATION"
"309","0.651633076","10.76.105.1","10.244.105.1","MAVLink 2.0","100","LINK_NODE_STATUS"
"310","0.651650804","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"311","0.651674321","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=14404 Win=9617 Len=0 TSval=2474323649 TSecr=519147181"
"312","0.660688784","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"313","0.660739105","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"314","0.660751530","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"315","0.660759748","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"316","0.660768175","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"317","0.660777267","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"318","0.660785759","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"319","0.660794353","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"320","0.660901429","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=14955 Win=9617 Len=0 TSval=2474323659 TSecr=519147199"
"321","0.669558375","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"322","0.678385053","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"323","0.678479438","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=15031 Win=9617 Len=0 TSval=2474323676 TSecr=519147208"
"324","0.687435593","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"325","0.687487631","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"326","0.687505534","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"327","0.687521042","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"328","0.687607644","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=15260 Win=9617 Len=0 TSval=2474323685 TSecr=519147218"
"329","0.696236108","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"330","0.696279994","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"331","0.696295973","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"332","0.696400247","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=15589 Win=9617 Len=0 TSval=2474323694 TSecr=519147237"
"333","0.705573180","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"334","0.705637974","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"335","0.705663026","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"336","0.705682929","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"337","0.705702357","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"338","0.705722233","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"339","0.705736259","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=15783 Win=9616 Len=0 TSval=2474323703 TSecr=519147240"
"340","0.714412455","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"341","0.714464962","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"342","0.714486128","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"343","0.715202435","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=15993 Win=9617 Len=0 TSval=2474323713 TSecr=519147249"
"344","0.735651425","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"345","0.735720614","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"346","0.735789433","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"347","0.735947654","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=16315 Win=9617 Len=0 TSval=2474323734 TSecr=519147271"
"348","0.744533100","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"349","0.744559776","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"350","0.744573368","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"351","0.744587861","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"352","0.744601234","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"353","0.744613520","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"354","0.744660156","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"355","0.746503182","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=16599 Win=9617 Len=0 TSval=2474323744 TSecr=519147276"
"356","0.753184466","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"357","0.753204883","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"358","0.753215091","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"359","0.753223887","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"360","0.753232406","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"361","0.762287944","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"362","0.762313455","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"363","0.762948581","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=17106 Win=9617 Len=0 TSval=2474323761 TSecr=519147298"
"364","0.771448027","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"365","0.780113809","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"366","0.780289823","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=17200 Win=9617 Len=0 TSval=2474323778 TSecr=519147316"
"367","0.789351846","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"368","0.789377422","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"369","0.789388487","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"370","0.789458437","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=17362 Win=9617 Len=0 TSval=2474323787 TSecr=519147319"
"371","0.798413188","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"372","0.798468014","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"373","0.798481938","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"374","0.798555438","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=17694 Win=9617 Len=0 TSval=2474323796 TSecr=519147326"
"375","0.807858049","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"376","0.807919887","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"377","0.807944830","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"378","0.807964616","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"379","0.807984075","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"380","0.808002856","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"381","0.808031019","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=17908 Win=9616 Len=0 TSval=2474323806 TSecr=519147337"
"382","0.816159323","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"383","0.816190069","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"384","0.816204107","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"385","0.817482307","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=18094 Win=9617 Len=0 TSval=2474323815 TSecr=519147348"
"386","0.825250245","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"387","0.843807752","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"388","0.843930995","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=18374 Win=9617 Len=0 TSval=2474323842 TSecr=519147368"
"389","0.843997467","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"390","0.844152398","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"391","0.844203260","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"392","0.844222822","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"393","0.844243577","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"394","0.844273791","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"395","0.844308885","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"396","0.844325889","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"397","0.844348113","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"398","0.844519759","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=18753 Win=9617 Len=0 TSval=2474323842 TSecr=519147372"
"399","0.861236046","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"400","0.861408271","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"401","0.861450324","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"402","0.861462101","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"403","0.861471066","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"404","0.861536148","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=18964 Win=9617 Len=0 TSval=2474323859 TSecr=519147399"
"405","0.870451187","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"406","0.870488664","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"407","0.870500025","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"408","0.873386234","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=19296 Win=9617 Len=0 TSval=2474323871 TSecr=519147404"
"409","0.879215265","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"410","0.879259435","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"411","0.879271540","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"412","0.879280912","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"413","0.879318769","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=19508 Win=9617 Len=0 TSval=2474323877 TSecr=519147417"
"414","0.888471081","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"415","0.906030723","fe80::216:3eff:fedf:6c0f","ff02::fb","MDNS","108","Standard query 0x0000 PTR _services._dns-sd._udp.local, ""QM"" question"
"416","0.906468864","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"417","0.906530660","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"418","0.906561255","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"419","0.906576816","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"420","0.906599593","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"421","0.906610097","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"422","0.906620621","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"423","0.915353223","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"424","0.915386663","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"425","0.915400860","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"426","0.915413511","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"427","0.915425187","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"428","0.915437028","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"429","0.926666311","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=27 Ack=20341 Win=9617 Len=0 TSval=2474323924 TSecr=519147424"
"430","0.926932757","10.244.105.1","10.76.105.1","MAVLink 2.0","87","HEARTBEAT"
"431","0.935215635","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"432","0.935255256","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"433","0.935265440","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"434","0.935279962","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=20637 Win=9615 Len=0 TSval=2474323933 TSecr=519147471"
"435","0.944315303","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"436","0.944346045","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"437","0.944354284","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"438","0.944361313","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"439","0.944367730","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"440","0.944379787","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"441","0.944483461","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=20933 Win=9617 Len=0 TSval=2474323942 TSecr=519147474"
"442","0.953356870","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"443","0.953410833","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"444","0.953430287","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"445","0.953446743","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"446","0.953461554","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"447","0.953476323","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"448","0.958749643","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=21157 Win=9617 Len=0 TSval=2474323956 TSecr=519147494"
"449","0.962365623","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"450","0.962419451","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"451","0.962448667","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=21453 Win=9617 Len=0 TSval=2474323960 TSecr=519147502"
"452","0.980533963","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"453","0.980592445","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"454","0.980613290","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"455","0.980630662","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"456","0.980737471","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=21665 Win=9617 Len=0 TSval=2474323978 TSecr=519147517"
"457","0.989267726","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"458","1.007558373","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"459","1.007599501","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"460","1.007610828","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"461","1.007619774","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"462","1.007627729","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"463","1.007635673","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"464","1.007643736","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"465","1.007683673","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=48 Ack=22211 Win=9617 Len=0 TSval=2474324005 TSecr=519147528"
